22.9546,22.9546,22.9546,40.07,40.07,40.07,71.7041,71.7041,71.7041,71.7041,71.7041,71.7041,71.7041,71.7041,40.07,40.07,40.07,40.07,40.07,78.4144,78.4144,78.4144,78.4144,78.4144,78.4144,78.4144,78.4144,78.4144,78.4144,78.4144,78.4144,78.4144,78.4144,78.4144,78.4144,78.4144,78.4144,78.4144,78.4144,78.4144,78.4144,78.4144,78.4144,71.7041,71.7041,71.7041,71.7041,71.7041,71.7041,71.7041,71.7041,71.7041,71.7041,71.7041,71.7041,71.7041,71.7041,71.7041,71.7041,71.7041,59.7983,59.7983,59.7983,22.9546,22.9546,22.9546,22.9546,22.9546
0,0,0,32.5737,32.5737,32.5737,58.2897,58.2897,58.2897,58.2897,58.2897,58.2897,58.2897,58.2897,32.5737,32.5737,32.5737,32.5737,32.5737,-5.95488,-5.95488,-5.95488,-5.95488,-5.95488,-5.95488,-5.95488,-5.95488,-5.95488,-5.95488,-5.95488,-5.95488,-5.95488,-5.95488,-5.95488,-5.95488,-5.95488,-5.95488,-5.95488,-5.95488,-5.95488,-5.95488,-5.95488,-5.95488,58.2897,58.2897,58.2897,58.2897,58.2897,58.2897,58.2897,58.2897,58.2897,58.2897,58.2897,58.2897,58.2897,58.2897,58.2897,58.2897,58.2897,-3.9558,-3.9558,-3.9558,0,0,0,0,0
1.44418,1.44418,1.44418,24.132,24.132,24.132,43.1836,43.1836,43.1836,43.1836,43.1836,43.1836,43.1836,43.1836,24.132,24.132,24.132,24.132,24.132,64.9594,64.9594,64.9594,64.9594,64.9594,64.9594,64.9594,64.9594,64.9594,64.9594,64.9594,64.9594,64.9594,64.9594,64.9594,64.9594,64.9594,64.9594,64.9594,64.9594,64.9594,64.9594,64.9594,64.9594,43.1836,43.1836,43.1836,43.1836,43.1836,43.1836,43.1836,43.1836,43.1836,43.1836,43.1836,43.1836,43.1836,43.1836,43.1836,43.1836,43.1836,19.4297,19.4297,19.4297,1.4418,1.4418,1.4418,1.4418,1.4418
0,0,0,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.99572,-0.99572,-0.99572,-0.99572,-0.99572,-0.99572,-0.99572,-0.99572,-0.99572,-0.99572,-0.99572,-0.99572,-0.99572,-0.99572,-0.99572,-0.99572,-0.99572,-0.99572,-0.99572,-0.99572,-0.99572,-0.99572,-0.99572,-0.99572,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.52808,-0.98041,-0.98041,-0.98041,-1,-1,-1,-1,-1
-1,-1,-1,0.83202,0.83202,0.83202,0.83202,0.83202,0.83202,0.83202,0.83202,0.83202,0.83202,0.83202,0.83202,0.83202,0.83202,0.83202,0.83202,-0.092332,-0.092332,-0.092332,-0.092332,-0.092332,-0.092332,-0.092332,-0.092332,-0.092332,-0.092332,-0.092332,-0.092332,-0.092332,-0.092332,-0.092332,-0.092332,-0.092332,-0.092332,-0.092332,-0.092332,-0.092332,-0.092332,-0.092332,-0.092332,0.83202,0.83202,0.83202,0.83202,0.83202,0.83202,0.83202,0.83202,0.83202,0.83202,0.83202,0.83202,0.83202,0.83202,0.83202,0.83202,0.83202,-0.19453,-0.19453,-0.19453,0,0,0,0,0
0,0,0,0.16991,0.16991,0.16991,0.16991,0.16991,0.16991,0.16991,0.16991,0.16991,0.16991,0.16991,0.16991,0.16991,0.16991,0.16991,0.16991,-0.0029017,-0.0029017,-0.0029017,-0.0029017,-0.0029017,-0.0029017,-0.0029017,-0.0029017,-0.0029017,-0.0029017,-0.0029017,-0.0029017,-0.0029017,-0.0029017,-0.0029017,-0.0029017,-0.0029017,-0.0029017,-0.0029017,-0.0029017,-0.0029017,-0.0029017,-0.0029017,-0.0029017,0.16991,0.16991,0.16991,0.16991,0.16991,0.16991,0.16991,0.16991,0.16991,0.16991,0.16991,0.16991,0.16991,0.16991,0.16991,0.16991,0.16991,0.030811,0.030811,0.030811,0,0,0,0,0
0.062832,0.062832,0.062832,0.80356,0.80356,0.80356,0.80356,0.80356,0.80356,0.80356,0.80356,0.80356,0.80356,0.80356,0.80356,0.80356,0.80356,0.80356,0.80356,0.69389,0.69389,0.69389,0.69389,0.69389,0.69389,0.69389,0.69389,0.69389,0.69389,0.69389,0.69389,0.69389,0.69389,0.69389,0.69389,0.69389,0.69389,0.69389,0.69389,0.69389,0.69389,0.69389,0.69389,0.80356,0.80356,0.80356,0.80356,0.80356,0.80356,0.80356,0.80356,0.80356,0.80356,0.80356,0.80356,0.80356,0.80356,0.80356,0.80356,0.80356,0.32033,0.32033,0.32033,0.062832,0.062832,0.062832,0.062832,0.062832
