2,2,2.234855424,19.91360263,32.56043582,51.23065065,66.26369221,68,68,68,66.26369221,51.23065065,32.56043582,19.91360263,2.234855424,2,2,2,0.772487483,14.57445049,8.926079817,3.60579857,-0.461787963,-1.58910357,-3.555869018,0,0,0,-3.555869018,-1.58910357,-0.461787963,3.60579857,8.926079817,14.57445049,0.772487483,2,2,2,0.772487483,14.57445049,8.926079817,3.60579857,-0.461787963,-1.58910357,-3.555869018,0,0,0,-1.418054197,-11.87779414,-23.26559351,-30.30694196,-39.73378031,-45.6185227,-54.84981457,-67.98188696,-68,-68,-68,-66.89706884,-58.10406616,-40.75309614,-31.09088442,-20.9865604,-9.356727916,0.772487483,2,2
2,2,0.942984834,1.107272878,-0.533362044,-3.809953165,-3.751622199,0,0,0,-3.751622199,-3.809953165,-0.533362044,1.107272878,0.942984834,2,2,2,1.278816838,0.21844953,18.49846091,31.76385048,44.97931337,55.87591015,69.07472752,68,68,68,69.07472752,55.87591015,44.97931337,31.76385048,18.49846091,0.21844953,1.278816838,2,2,2,1.278816838,0.21844953,18.49846091,31.76385048,44.97931337,55.87591015,69.07472752,68,68,68,66.75641282,56.62392063,49.35822154,35.47095836,23.19528216,18.12630611,9.125679358,-2.678537177,0,0,0,-0.080657463,-1.626530233,-5.733753792,-14.4477961,-5.828194949,3.531579117,1.278816838,2,2
0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0
